kontrakty godzinowe RDN dla okresu od;2016-12-31;do;2020-06-30;

data obrotu;data dostawy;godzina dostawy;kurs fixingu I (PLN/MWh);wolumen fixingu I (MWh);kurs fixingu II (PLN/MWh);wolumen fixingu II (MWh);kurs notowan ciaglych (PLN/MWh);wolumen notowan ciaglych (MWh)
2018-05-25;2018-05-26;11;423.70;2131.60;420.78;1449.00;412.67;65.70
2018-05-25;2018-05-26;12;424.11;1981.00;421.19;1454.00;407.16;53.90
2018-05-25;2018-05-26;13;412.00;1987.40;409.06;1442.00;400.87;36.00
2018-05-25;2018-05-26;14;362.10;1972.70;355.34;1543.20;348.89;40.50
2018-05-25;2018-05-26;15;250.00;1633.30;246.72;1266.00;248.00;5.00
2018-05-25;2018-05-26;16;235.00;1649.50;231.68;1170.00;-;-
2018-05-25;2018-05-26;17;225.34;1631.70;220.49;1122.00;-;-
2018-05-25;2018-05-26;18;220.00;1512.40;212.95;1112.00;-;-
2018-05-25;2018-05-26;19;210.00;1723.30;185.97;1112.00;-;-
2018-05-25;2018-05-26;20;210.00;1663.40;185.91;1122.00;-;-
2018-05-25;2018-05-26;21;215.31;1832.50;190.41;1088.60;200.00;5.00
2018-05-25;2018-05-26;22;219.06;1912.30;212.01;1122.00;-;-
2018-05-25;2018-05-26;23;185.00;1907.90;180.41;665.20;185.00;25.00
2018-05-25;2018-05-26;24;175.16;1911.30;170.50;1050.00;-;-
2018-05-26;2018-05-27;01;173.93;1616.40;172.65;1110.00;236.65;58.50
2018-05-26;2018-05-27;02;165.00;1848.00;159.15;1128.10;411.17;48.50
2018-05-26;2018-05-27;03;162.00;1980.80;161.22;1183.50;382.53;43.70
2018-05-26;2018-05-27;04;161.00;2006.10;160.68;1183.70;361.90;48.60
2018-05-26;2018-05-27;05;159.88;1998.10;159.17;976.60;321.29;65.50
2018-05-26;2018-05-27;06;159.86;2057.80;159.31;834.70;360.10;73.00
2018-05-26;2018-05-27;07;162.71;1874.20;161.22;1181.80;575.28;71.40
2018-05-26;2018-05-27;08;176.02;1377.30;175.84;1120.00;783.12;92.10
2018-05-26;2018-05-27;09;180.62;1749.20;176.93;841.10;885.82;107.50
2018-05-26;2018-05-27;10;181.02;1549.40;178.76;921.50;876.54;105.90
2018-05-26;2018-05-27;11;195.00;1727.00;183.48;1060.50;850.15;101.60
2018-05-26;2018-05-27;12;194.10;1634.30;181.63;1070.40;810.81;95.80
2018-05-26;2018-05-27;13;194.72;1658.10;184.16;1071.40;786.22;92.50
2018-05-26;2018-05-27;14;185.00;1548.10;178.03;1035.20;732.27;86.00
2018-05-26;2018-05-27;15;180.62;1436.10;176.50;957.20;661.06;78.70
2018-05-26;2018-05-27;16;180.62;1573.10;176.37;1061.40;585.53;72.20
2018-05-26;2018-05-27;17;178.16;1864.10;176.10;995.70;456.22;57.50
2018-05-26;2018-05-27;18;178.16;1885.20;175.20;1053.70;290.89;85.10
2018-05-26;2018-05-27;19;178.16;2002.00;179.62;743.40;251.28;74.60
2018-05-26;2018-05-27;20;180.62;2064.50;183.81;830.60;239.91;20.30
2018-05-26;2018-05-27;21;180.62;2034.70;182.99;825.10;70.00;7.50
2018-05-26;2018-05-27;22;180.62;1899.30;182.39;830.50;75.44;52.90
2018-05-26;2018-05-27;23;176.87;2132.00;179.34;606.00;134.16;170.20
2018-05-26;2018-05-27;24;164.95;1403.90;163.78;499.10;70.00;98.10
2018-05-27;2018-05-28;01;169.00;1457.20;178.79;120.20;-;-
2018-05-27;2018-05-28;02;162.00;1626.90;165.52;152.20;163.31;35.50
2018-05-27;2018-05-28;03;160.91;1708.20;164.48;316.70;163.75;48.00
2018-05-27;2018-05-28;04;161.01;1660.80;164.65;300.20;163.75;48.00
2018-05-27;2018-05-28;05;160.00;1739.80;164.92;403.60;162.24;58.00
2018-05-27;2018-05-28;06;169.00;1327.20;164.27;395.30;-;-
2018-05-27;2018-05-28;07;207.57;1380.30;209.38;773.40;-;-
2018-05-27;2018-05-28;08;254.83;1158.10;260.37;826.50;255.00;5.00
2018-05-27;2018-05-28;09;300.00;1243.80;296.24;718.80;-;-
2018-05-27;2018-05-28;10;303.96;1425.80;300.21;783.30;-;-
2018-05-27;2018-05-28;11;292.10;1337.30;294.26;790.20;-;-
2018-05-27;2018-05-28;12;300.00;1483.70;296.23;931.00;-;-
2018-05-27;2018-05-28;13;294.00;1487.40;290.21;853.10;-;-
2018-05-27;2018-05-28;14;280.00;1528.30;281.56;806.00;-;-
2018-05-27;2018-05-28;15;264.74;1652.30;260.83;1088.00;-;-
2018-05-27;2018-05-28;16;256.22;1628.80;251.96;1089.00;-;-
2018-05-27;2018-05-28;17;240.00;1542.30;231.06;1032.30;-;-
2018-05-27;2018-05-28;18;230.95;1493.90;235.86;1091.60;-;-
2018-05-27;2018-05-28;19;230.00;1387.60;234.95;1037.30;-;-
2018-05-27;2018-05-28;20;233.00;1486.40;252.04;944.70;235.00;15.00
2018-05-27;2018-05-28;21;230.00;1585.30;241.34;994.50;-;-
2018-05-27;2018-05-28;22;224.06;1554.40;218.54;1098.00;-;-
2018-05-27;2018-05-28;23;205.89;2346.50;201.73;1113.00;-;-
2018-05-27;2018-05-28;24;176.57;1892.40;173.82;1113.00;-;-
2018-05-28;2018-05-29;01;176.17;1097.50;178.44;292.20;-;-
2018-05-28;2018-05-29;02;174.77;969.90;178.52;174.40;175.18;28.00
2018-05-28;2018-05-29;03;174.49;912.50;178.44;133.40;175.18;28.00
2018-05-28;2018-05-29;04;174.49;879.90;178.43;134.80;175.18;28.00
2018-05-28;2018-05-29;05;174.90;940.00;178.33;366.40;175.18;28.00
2018-05-28;2018-05-29;06;174.91;898.30;175.68;510.80;175.18;28.00
2018-05-28;2018-05-29;07;207.02;1780.70;203.48;662.10;203.00;0.10
2018-05-28;2018-05-29;08;242.65;1642.00;230.47;919.20;-;-
2018-05-28;2018-05-29;09;274.06;1178.00;272.16;956.70;-;-
2018-05-28;2018-05-29;10;290.00;1379.50;285.61;1188.60;-;-
2018-05-28;2018-05-29;11;274.06;1430.40;271.63;1088.90;-;-
2018-05-28;2018-05-29;12;285.00;1521.00;282.60;1173.60;-;-
2018-05-28;2018-05-29;13;280.60;1538.30;280.57;1139.60;-;-
2018-05-28;2018-05-29;14;274.06;1617.40;275.57;1131.00;-;-
2018-05-28;2018-05-29;15;260.00;1774.70;257.55;1046.10;-;-
2018-05-28;2018-05-29;16;251.14;1672.00;259.17;1099.20;-;-
2018-05-28;2018-05-29;17;246.90;1784.00;247.94;909.50;-;-
2018-05-28;2018-05-29;18;251.14;1754.60;247.25;957.50;-;-
2018-05-28;2018-05-29;19;236.00;1728.90;235.51;842.40;-;-
2018-05-28;2018-05-29;20;251.14;1733.90;250.61;874.70;-;-
2018-05-28;2018-05-29;21;251.14;1883.30;248.67;900.70;-;-
2018-05-28;2018-05-29;22;230.15;2043.80;215.96;1075.10;220.00;4.00
2018-05-28;2018-05-29;23;206.46;2379.60;196.88;1131.10;-;-
2018-05-28;2018-05-29;24;177.39;1906.70;173.37;1132.00;-;-
2018-05-29;2018-05-30;01;172.82;1295.40;164.61;902.10;173.23;13.00
2018-05-29;2018-05-30;02;170.00;1285.00;163.34;735.60;168.00;20.00
2018-05-29;2018-05-30;03;169.00;1259.90;161.25;680.10;168.85;13.00
2018-05-29;2018-05-30;04;169.00;1233.50;160.68;636.50;170.00;10.00
2018-05-29;2018-05-30;05;166.95;1187.00;165.95;468.80;170.00;10.00
2018-05-29;2018-05-30;06;170.37;1267.00;168.63;529.30;-;-
2018-05-29;2018-05-30;07;206.82;1964.00;198.76;698.80;-;-
2018-05-29;2018-05-30;08;248.39;1274.80;238.14;999.00;-;-
2018-05-29;2018-05-30;09;396.32;1234.80;280.46;1043.60;-;-
2018-05-29;2018-05-30;10;461.00;1570.10;321.01;1115.50;-;-
2018-05-29;2018-05-30;11;424.00;1612.80;280.49;1157.80;291.00;0.20
2018-05-29;2018-05-30;12;468.00;1680.70;285.61;1138.00;-;-
2018-05-29;2018-05-30;13;502.76;1722.30;400.38;1206.30;456.15;28.30
2018-05-29;2018-05-30;14;512.00;1746.70;400.47;1300.80;497.37;102.80
2018-05-29;2018-05-30;15;450.00;1775.60;301.00;1163.00;400.00;15.00
2018-05-29;2018-05-30;16;350.00;1718.00;280.38;1165.00;-;-
2018-05-29;2018-05-30;17;300.00;1921.70;280.51;904.50;-;-
2018-05-29;2018-05-30;18;294.50;1823.90;280.43;978.40;300.00;4.00
2018-05-29;2018-05-30;19;270.00;1684.70;248.63;874.20;-;-
2018-05-29;2018-05-30;20;260.90;1646.20;251.27;806.20;-;-
2018-05-29;2018-05-30;21;287.48;1657.10;251.33;776.70;-;-
2018-05-29;2018-05-30;22;245.00;1692.40;230.93;957.20;250.00;5.00
2018-05-29;2018-05-30;23;230.00;2153.10;226.43;1133.00;230.00;7.70
2018-05-29;2018-05-30;24;193.54;1535.80;189.94;1123.00;-;-
2018-05-30;2018-05-31;01;185.64;1332.60;181.95;554.50;180.00;20.00
2018-05-30;2018-05-31;02;176.73;1030.70;171.74;857.90;-;-
2018-05-30;2018-05-31;03;174.84;1159.70;167.35;736.10;-;-
2018-05-30;2018-05-31;04;170.94;1283.30;165.19;609.30;-;-
2018-05-30;2018-05-31;05;170.93;1343.30;170.66;468.20;-;-
2018-05-30;2018-05-31;06;170.93;1339.80;173.37;234.40;-;-
2018-05-30;2018-05-31;07;176.30;1538.80;184.64;424.60;177.00;20.00
2018-05-30;2018-05-31;08;200.00;1476.00;211.23;478.40;-;-
2018-05-30;2018-05-31;09;215.96;1700.70;213.33;684.70;225.00;5.00
2018-05-30;2018-05-31;10;225.00;1722.40;216.45;957.30;230.00;5.00
2018-05-30;2018-05-31;11;234.17;1833.00;225.65;928.80;240.00;5.00
2018-05-30;2018-05-31;12;234.17;1797.60;230.69;935.00;245.00;40.00
2018-05-30;2018-05-31;13;234.17;1804.30;231.65;841.80;245.00;35.00
2018-05-30;2018-05-31;14;234.17;1809.60;231.65;851.20;245.00;40.00
2018-05-30;2018-05-31;15;215.00;1806.50;202.73;936.30;-;-
2018-05-30;2018-05-31;16;205.15;1607.90;191.03;776.50;-;-
2018-05-30;2018-05-31;17;203.66;1596.00;189.51;439.70;-;-
2018-05-30;2018-05-31;18;202.60;1557.60;192.61;569.60;210.00;5.00
2018-05-30;2018-05-31;19;208.17;1704.90;205.44;731.00;-;-
2018-05-30;2018-05-31;20;216.14;1691.90;214.77;735.30;-;-
2018-05-30;2018-05-31;21;220.00;1378.40;211.44;839.00;223.33;30.00
2018-05-30;2018-05-31;22;220.85;1590.60;206.28;1272.00;-;-
2018-05-30;2018-05-31;23;204.37;1647.60;195.78;1172.00;-;-
2018-05-30;2018-05-31;24;180.96;1687.00;178.74;502.10;-;-
2018-05-31;2018-06-01;01;174.40;1430.60;179.61;895.10;175.37;68.00
2018-05-31;2018-06-01;02;171.11;1773.30;178.90;368.40;174.31;48.00
2018-05-31;2018-06-01;03;171.11;1957.80;178.91;368.20;174.31;48.00
2018-05-31;2018-06-01;04;171.11;1933.90;178.87;347.00;174.00;18.00
2018-05-31;2018-06-01;05;168.52;2122.70;178.87;346.70;170.18;78.00
2018-05-31;2018-06-01;06;171.08;1825.00;178.97;416.30;172.47;74.00
2018-05-31;2018-06-01;07;194.34;971.40;207.84;333.90;196.73;67.00
2018-05-31;2018-06-01;08;223.98;1586.30;269.64;562.00;228.36;82.50
2018-05-31;2018-06-01;09;274.78;1163.20;296.18;433.30;271.00;2.00
2018-05-31;2018-06-01;10;299.98;1048.30;330.57;846.60;350.00;25.00
2018-05-31;2018-06-01;11;300.00;1079.30;325.83;691.90;-;-
2018-05-31;2018-06-01;12;307.47;1221.20;326.26;812.60;305.00;2.00
2018-05-31;2018-06-01;13;330.60;1288.70;320.33;958.30;333.43;58.30
2018-05-31;2018-06-01;14;330.00;1200.30;304.46;1059.80;341.36;17.60
2018-05-31;2018-06-01;15;299.98;1163.00;291.51;1115.00;-;-
2018-05-31;2018-06-01;16;252.15;1192.60;252.64;1133.00;-;-
2018-05-31;2018-06-01;17;240.74;1171.10;252.07;1153.20;240.74;23.00
2018-05-31;2018-06-01;18;238.20;1140.50;294.16;890.70;258.78;131.40
2018-05-31;2018-06-01;19;243.05;1052.10;294.14;966.30;255.51;81.30
2018-05-31;2018-06-01;20;258.00;966.90;261.93;1167.60;-;-
2018-05-31;2018-06-01;21;245.00;1054.50;269.09;1110.10;-;-
2018-05-31;2018-06-01;22;235.00;1021.50;246.32;1117.70;243.99;47.00
2018-05-31;2018-06-01;23;224.61;1207.10;221.43;1121.00;-;-
2018-05-31;2018-06-01;24;191.96;1248.80;194.41;1121.00;-;-
2018-06-01;2018-06-02;01;176.70;935.00;182.38;423.40;182.00;0.60
2018-06-01;2018-06-02;02;176.49;1367.30;174.84;580.40;-;-
2018-06-01;2018-06-02;03;171.00;1359.40;169.31;541.30;171.50;18.00
2018-06-01;2018-06-02;04;170.00;1366.70;166.53;462.30;-;-
2018-06-01;2018-06-02;05;169.55;1511.80;166.56;461.10;-;-
2018-06-01;2018-06-02;06;169.55;1546.90;167.76;389.70;-;-
2018-06-01;2018-06-02;07;174.79;906.10;174.97;510.70;-;-
2018-06-01;2018-06-02;08;192.81;1182.80;186.96;939.40;-;-
2018-06-01;2018-06-02;09;225.91;1379.60;216.39;1033.90;225.97;7.80
2018-06-01;2018-06-02;10;265.00;1898.20;258.50;1152.50;-;-
2018-06-01;2018-06-02;11;289.04;2093.60;276.26;1216.50;-;-
2018-06-01;2018-06-02;12;289.04;2047.40;276.34;1195.60;-;-
2018-06-01;2018-06-02;13;289.04;1905.30;275.84;1195.90;289.04;10.00
2018-06-01;2018-06-02;14;270.00;1793.50;260.54;1083.80;-;-
2018-06-01;2018-06-02;15;230.00;1592.60;218.16;970.00;-;-
2018-06-01;2018-06-02;16;225.42;1404.00;207.01;901.70;-;-
2018-06-01;2018-06-02;17;210.00;1357.80;199.20;820.90;-;-
2018-06-01;2018-06-02;18;205.00;1237.90;194.50;896.50;-;-
2018-06-01;2018-06-02;19;204.98;1186.40;197.39;832.00;-;-
2018-06-01;2018-06-02;20;210.00;1245.80;215.55;629.50;213.03;39.00
2018-06-01;2018-06-02;21;210.60;1351.20;215.50;615.40;214.45;49.00
2018-06-01;2018-06-02;22;215.00;1619.50;214.95;640.90;216.00;15.00
2018-06-01;2018-06-02;23;190.00;1484.40;198.43;703.90;-;-
2018-06-01;2018-06-02;24;176.34;1046.30;182.88;830.80;-;-
2018-06-02;2018-06-03;01;175.91;905.10;188.38;201.50;175.91;8.10
2018-06-02;2018-06-03;02;166.00;1243.10;180.58;193.90;167.50;30.00
2018-06-02;2018-06-03;03;165.87;1344.90;173.84;378.00;166.50;30.00
2018-06-02;2018-06-03;04;165.87;1298.80;170.79;501.20;166.50;30.00
2018-06-02;2018-06-03;05;165.87;1545.40;172.44;298.10;166.50;30.00
2018-06-02;2018-06-03;06;165.87;1600.90;171.91;334.20;166.50;30.00
2018-06-02;2018-06-03;07;165.87;1319.30;174.46;328.00;166.44;34.00
2018-06-02;2018-06-03;08;174.97;1364.90;179.71;453.00;-;-
2018-06-02;2018-06-03;09;178.00;1387.20;187.04;468.90;-;-
2018-06-02;2018-06-03;10;188.09;1493.50;189.19;747.40;-;-
2018-06-02;2018-06-03;11;197.56;1641.10;194.37;754.90;-;-
2018-06-02;2018-06-03;12;198.30;1620.40;199.98;745.20;-;-
2018-06-02;2018-06-03;13;198.30;1649.30;199.92;757.40;-;-
2018-06-02;2018-06-03;14;197.56;1639.70;199.31;811.10;-;-
2018-06-02;2018-06-03;15;189.13;1510.20;190.04;859.20;-;-
2018-06-02;2018-06-03;16;185.00;1522.00;184.77;829.80;-;-
2018-06-02;2018-06-03;17;180.60;1389.60;180.35;832.60;-;-
2018-06-02;2018-06-03;18;180.00;1335.00;184.90;690.80;-;-
2018-06-02;2018-06-03;19;189.13;1438.60;190.10;831.30;-;-
2018-06-02;2018-06-03;20;199.46;1453.00;198.66;884.30;-;-
2018-06-02;2018-06-03;21;202.60;1483.20;205.51;894.70;-;-
2018-06-02;2018-06-03;22;207.00;1527.40;203.85;1105.50;210.00;14.00
2018-06-02;2018-06-03;23;199.43;1465.20;196.28;1143.90;-;-
2018-06-02;2018-06-03;24;177.49;1350.20;176.56;848.70;-;-
2018-06-03;2018-06-04;01;168.59;916.10;167.70;190.40;-;-
2018-06-03;2018-06-04;02;167.29;1144.30;162.43;339.30;-;-
2018-06-03;2018-06-04;03;167.29;1269.70;162.58;447.80;-;-
2018-06-03;2018-06-04;04;167.29;1266.20;162.61;396.00;-;-
2018-06-03;2018-06-04;05;163.06;1438.10;162.65;231.10;-;-
2018-06-03;2018-06-04;06;165.27;1175.10;162.43;378.70;161.24;21.00
2018-06-03;2018-06-04;07;205.00;1732.10;201.84;704.10;-;-
2018-06-03;2018-06-04;08;240.00;1091.20;258.98;875.40;-;-
2018-06-03;2018-06-04;09;288.00;1338.50;301.24;949.50;-;-
2018-06-03;2018-06-04;10;288.00;1476.10;305.00;837.90;-;-
2018-06-03;2018-06-04;11;288.00;1504.90;285.19;771.50;-;-
2018-06-03;2018-06-04;12;307.57;1506.80;304.83;1041.50;-;-
2018-06-03;2018-06-04;13;307.57;1497.80;304.84;868.00;-;-
2018-06-03;2018-06-04;14;304.96;1469.00;307.23;920.70;-;-
2018-06-03;2018-06-04;15;274.43;1562.30;281.21;907.10;-;-
2018-06-03;2018-06-04;16;257.88;1536.50;272.01;1043.70;-;-
2018-06-03;2018-06-04;17;243.00;1577.10;239.00;956.80;-;-
2018-06-03;2018-06-04;18;232.02;1108.60;238.98;1014.40;-;-
2018-06-03;2018-06-04;19;235.30;1065.80;238.95;960.90;-;-
2018-06-03;2018-06-04;20;246.00;1278.80;239.07;1006.90;-;-
2018-06-03;2018-06-04;21;246.82;1376.30;239.01;1102.90;-;-
2018-06-03;2018-06-04;22;233.00;1471.50;230.65;1096.70;-;-
2018-06-03;2018-06-04;23;222.40;1522.70;213.29;1140.00;-;-
2018-06-03;2018-06-04;24;190.14;1700.10;187.00;688.50;-;-
2018-06-04;2018-06-05;01;177.03;1353.30;183.37;456.50;184.71;35.00
2018-06-04;2018-06-05;02;176.45;895.60;176.26;562.70;-;-
2018-06-04;2018-06-05;03;176.42;811.80;175.88;559.00;-;-
2018-06-04;2018-06-05;04;176.12;818.30;172.67;682.00;-;-
2018-06-04;2018-06-05;05;174.70;824.30;175.69;485.00;-;-
2018-06-04;2018-06-05;06;176.48;862.30;178.94;421.00;180.00;60.00
2018-06-04;2018-06-05;07;215.00;1885.60;216.22;781.70;-;-
2018-06-04;2018-06-05;08;269.14;1221.90;270.70;753.10;-;-
2018-06-04;2018-06-05;09;300.00;1314.50;304.76;795.30;300.00;9.90
2018-06-04;2018-06-05;10;305.00;1306.50;295.63;1006.60;-;-
2018-06-04;2018-06-05;11;300.00;1362.90;275.09;992.30;-;-
2018-06-04;2018-06-05;12;300.00;1240.30;273.57;1065.80;-;-
2018-06-04;2018-06-05;13;307.57;1365.40;278.63;1091.20;-;-
2018-06-04;2018-06-05;14;299.11;1362.90;293.60;1119.40;-;-
2018-06-04;2018-06-05;15;275.47;1410.10;271.04;949.20;-;-
2018-06-04;2018-06-05;16;250.84;1562.90;227.20;1136.20;-;-
2018-06-04;2018-06-05;17;228.02;1416.60;222.13;1148.20;-;-
2018-06-04;2018-06-05;18;225.02;1265.80;224.96;921.80;225.74;39.00
2018-06-04;2018-06-05;19;237.19;1518.20;249.44;679.60;245.00;24.00
2018-06-04;2018-06-05;20;249.08;1569.90;265.62;644.10;255.00;24.00
2018-06-04;2018-06-05;21;230.00;1626.20;241.09;805.90;240.00;24.00
2018-06-04;2018-06-05;22;227.32;1597.80;221.86;823.20;-;-
2018-06-04;2018-06-05;23;215.30;1946.70;210.67;1127.40;230.00;0.40
2018-06-04;2018-06-05;24;188.90;1673.70;193.11;527.00;-;-
2018-06-05;2018-06-06;01;177.11;1526.70;193.06;359.20;177.75;40.00
2018-06-05;2018-06-06;02;175.95;1127.10;180.61;792.20;-;-
2018-06-05;2018-06-06;03;174.01;1066.70;176.44;414.10;-;-
2018-06-05;2018-06-06;04;168.59;1006.40;178.61;322.20;-;-
2018-06-05;2018-06-06;05;167.30;1157.90;178.68;402.60;167.30;0.10
2018-06-05;2018-06-06;06;176.11;959.40;181.78;734.40;179.14;22.70
2018-06-05;2018-06-06;07;217.00;1624.70;218.35;685.70;212.00;18.30
2018-06-05;2018-06-06;08;260.00;1150.50;253.32;637.50;-;-
2018-06-05;2018-06-06;09;295.00;1241.20;290.61;865.10;295.00;25.00
2018-06-05;2018-06-06;10;305.00;1293.10;295.63;825.90;-;-
2018-06-05;2018-06-06;11;300.00;1421.20;289.35;818.70;-;-
2018-06-05;2018-06-06;12;328.39;1467.00;301.15;1003.40;325.30;41.20
2018-06-05;2018-06-06;13;320.76;1522.70;301.31;1020.90;317.56;37.40
2018-06-05;2018-06-06;14;320.00;1571.90;301.60;1033.70;317.00;39.50
2018-06-05;2018-06-06;15;300.00;1710.50;280.65;993.60;275.00;9.00
2018-06-05;2018-06-06;16;266.70;1712.90;242.97;1166.30;-;-
2018-06-05;2018-06-06;17;250.00;1608.30;235.47;1164.90;-;-
2018-06-05;2018-06-06;18;240.00;1557.40;225.05;1165.80;-;-
2018-06-05;2018-06-06;19;247.50;1373.60;257.54;773.40;240.00;5.00
2018-06-05;2018-06-06;20;257.56;1384.60;262.50;771.20;-;-
2018-06-05;2018-06-06;21;245.74;1357.50;247.41;948.70;-;-
2018-06-05;2018-06-06;22;231.00;1534.50;231.94;870.40;-;-
2018-06-05;2018-06-06;23;210.00;1744.10;205.44;1125.40;205.00;11.30
2018-06-05;2018-06-06;24;190.00;1641.50;193.20;363.00;-;-
2018-06-06;2018-06-07;01;178.00;1679.30;185.56;720.90;-;-
2018-06-06;2018-06-07;02;175.11;790.80;177.10;666.30;-;-
2018-06-06;2018-06-07;03;172.00;772.50;176.20;188.80;-;-
2018-06-06;2018-06-07;04;169.00;750.30;174.99;215.60;170.00;0.90
2018-06-06;2018-06-07;05;166.54;908.20;173.31;244.20;-;-
2018-06-06;2018-06-07;06;175.11;922.90;176.94;527.60;-;-
2018-06-06;2018-06-07;07;209.00;2009.20;211.68;566.00;201.00;20.00
2018-06-06;2018-06-07;08;249.00;1399.50;246.42;764.10;-;-
2018-06-06;2018-06-07;09;294.09;1530.70;279.45;783.30;-;-
2018-06-06;2018-06-07;10;295.00;1582.00;279.44;817.70;-;-
2018-06-06;2018-06-07;11;290.00;1643.70;280.50;899.70;-;-
2018-06-06;2018-06-07;12;300.00;1603.40;279.52;958.60;300.00;10.00
2018-06-06;2018-06-07;13;300.00;1655.60;282.94;984.20;-;-
2018-06-06;2018-06-07;14;300.00;1770.70;279.37;1011.60;-;-
2018-06-06;2018-06-07;15;275.00;1878.70;279.30;1027.70;-;-
2018-06-06;2018-06-07;16;260.00;1866.70;244.78;1139.20;-;-
2018-06-06;2018-06-07;17;248.00;1985.70;241.25;1131.70;-;-
2018-06-06;2018-06-07;18;249.46;1879.50;242.82;1079.00;249.46;33.00
2018-06-06;2018-06-07;19;254.42;1746.60;260.29;754.00;254.42;33.00
2018-06-06;2018-06-07;20;257.56;1587.10;262.53;666.20;257.56;20.00
2018-06-06;2018-06-07;21;250.00;1658.90;244.54;941.00;250.00;33.00
2018-06-06;2018-06-07;22;240.00;1840.80;235.50;908.10;-;-
2018-06-06;2018-06-07;23;220.00;2412.20;220.70;1166.50;-;-
2018-06-06;2018-06-07;24;195.00;2643.70;201.03;370.00;-;-
2018-06-07;2018-06-08;01;179.03;1881.80;186.02;734.50;186.00;25.00
2018-06-07;2018-06-08;02;174.50;1448.20;176.50;898.10;177.75;127.10
2018-06-07;2018-06-08;03;173.50;1188.30;175.19;880.90;176.09;220.80
2018-06-07;2018-06-08;04;172.00;960.40;175.52;930.80;175.83;180.60
2018-06-07;2018-06-08;05;171.30;1009.10;174.94;864.80;175.13;255.70
2018-06-07;2018-06-08;06;175.23;1650.50;185.94;719.60;187.67;6.60
2018-06-07;2018-06-08;07;209.73;2331.70;215.69;813.70;-;-
2018-06-07;2018-06-08;08;232.02;1657.10;238.13;749.40;232.02;1.00
2018-06-07;2018-06-08;09;279.99;1720.20;272.51;816.70;269.59;23.60
2018-06-07;2018-06-08;10;292.07;1749.00;288.10;800.60;-;-
2018-06-07;2018-06-08;11;290.00;1816.00;290.64;810.20;-;-
2018-06-07;2018-06-08;12;293.73;2007.90;296.04;907.80;-;-
2018-06-07;2018-06-08;13;295.00;2074.70;300.62;897.10;-;-
2018-06-07;2018-06-08;14;295.00;2055.40;296.45;903.10;-;-
2018-06-07;2018-06-08;15;280.00;1802.70;281.06;902.00;-;-
2018-06-07;2018-06-08;16;284.00;1604.70;272.54;1155.10;-;-
2018-06-07;2018-06-08;17;292.07;1821.80;277.66;1220.00;280.28;5.40
2018-06-07;2018-06-08;18;260.86;1547.80;261.18;978.20;-;-
2018-06-07;2018-06-08;19;255.54;1349.30;261.82;831.40;-;-
2018-06-07;2018-06-08;20;258.00;1442.20;260.10;866.90;-;-
2018-06-07;2018-06-08;21;250.00;1394.90;243.05;1031.40;-;-
2018-06-07;2018-06-08;22;233.00;1386.40;227.57;905.60;-;-
2018-06-07;2018-06-08;23;220.00;1772.20;216.37;1078.60;-;-
2018-06-07;2018-06-08;24;195.36;1792.10;202.09;554.10;-;-
2018-06-08;2018-06-09;01;181.00;1115.10;198.56;707.50;181.00;5.40
2018-06-08;2018-06-09;02;178.88;1390.10;188.91;426.80;-;-
2018-06-08;2018-06-09;03;174.01;1470.90;183.32;448.50;-;-
2018-06-08;2018-06-09;04;173.90;1388.60;180.64;604.30;-;-
2018-06-08;2018-06-09;05;173.20;1300.70;175.75;585.40;-;-
2018-06-08;2018-06-09;06;173.88;1319.40;176.00;733.90;174.00;30.00
2018-06-08;2018-06-09;07;178.88;1149.00;194.22;420.20;179.00;25.00
2018-06-08;2018-06-09;08;198.50;1542.00;201.07;702.80;198.50;10.00
2018-06-08;2018-06-09;09;245.91;1681.20;251.64;848.80;245.91;21.70
2018-06-08;2018-06-09;10;320.00;2020.30;312.63;1310.90;318.91;68.70
2018-06-08;2018-06-09;11;351.00;2155.90;347.73;1246.40;351.00;101.70
2018-06-08;2018-06-09;12;351.00;2220.60;352.69;1277.10;351.00;104.40
2018-06-08;2018-06-09;13;350.05;2205.80;346.78;1255.70;350.04;112.20
2018-06-08;2018-06-09;14;306.60;2089.50;303.24;1235.50;306.61;36.40
2018-06-08;2018-06-09;15;240.00;1855.50;249.36;852.50;240.00;9.80
2018-06-08;2018-06-09;16;221.00;1756.90;215.44;1135.20;-;-
2018-06-08;2018-06-09;17;211.00;1799.50;206.42;1180.50;-;-
2018-06-08;2018-06-09;18;203.00;1647.30;203.04;719.80;206.01;5.00
2018-06-08;2018-06-09;19;205.00;1512.50;210.73;783.70;206.01;5.00
2018-06-08;2018-06-09;20;211.00;1483.60;226.82;881.30;211.00;10.00
2018-06-08;2018-06-09;21;206.01;1576.80;212.15;731.30;206.01;19.50
2018-06-08;2018-06-09;22;205.00;1663.20;206.54;734.30;205.25;20.00
2018-06-08;2018-06-09;23;201.00;1404.60;204.09;384.50;-;-
2018-06-08;2018-06-09;24;178.88;1371.50;194.25;674.00;178.89;2.20
2018-06-09;2018-06-10;01;179.04;1059.80;177.15;937.50;182.00;10.00
2018-06-09;2018-06-10;02;178.10;1301.20;177.15;914.90;178.10;20.00
2018-06-09;2018-06-10;03;172.00;1329.00;176.86;874.50;173.15;15.60
2018-06-09;2018-06-10;04;170.00;1373.80;176.64;860.50;171.34;10.60
